PDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees,Zip
7/25/2014,95,79,62,61,57,43,78,48,18,29.9,29.87,29.83,10,10,10,20,5,23,0,0,,340,94041
7/26/2014,84,74,63,62,60,57,81,64,46,29.97,29.93,29.89,10,10,8,17,6,21,0,0,,339,94041
7/27/2014,85,74,63,62,60,57,87,65,43,30.02,29.97,29.93,10,10,10,15,7,20,T,1,,328,94041
7/28/2014,79,70,61,61,59,57,84,70,56,30.07,30.04,30.01,10,10,10,16,5,21,0,1,,339,94041
7/29/2014,80,72,63,61,59,58,90,69,48,30.08,30.04,29.99,10,10,10,15,7,18,0,2,,338,94041
7/30/2014,80,72,63,62,60,59,90,72,54,30.03,29.99,29.95,10,10,8,17,6,21,0,3,,328,94041
7/31/2014,78,70,62,61,59,57,90,73,56,30.01,29.96,29.9,10,10,9,14,5,18,0,3,,340,94041
8/1/2014,78,70,62,62,60,58,87,72,56,29.94,29.92,29.88,10,10,9,15,6,21,0,0,,333,94041
8/2/2014,72,67,62,59,58,57,90,78,66,29.98,29.94,29.91,10,10,9,14,7,,0,5,,339,94041
8/3/2014,72,67,62,58,57,55,84,73,61,29.99,29.96,29.93,10,10,10,20,8,23,0,5,,8,94041
8/4/2014,75,69,62,59,57,55,84,71,57,30.02,29.98,29.95,10,10,10,17,7,22,0,3,,357,94041
8/5/2014,79,71,63,60,58,57,84,69,54,30.09,30.04,30.01,10,10,10,18,6,24,0,4,,346,94041
8/6/2014,83,73,63,64,62,59,87,67,47,30.04,30.01,29.96,10,10,8,20,6,23,T,2,Rain,342,94041
8/7/2014,74,68,62,60,58,56,90,74,57,29.99,29.97,29.92,10,10,10,20,7,23,0,3,,357,94041
8/8/2014,77,69,60,59,56,55,84,67,50,29.96,29.93,29.89,10,10,9,17,6,20,0,1,,8,94041
8/9/2014,72,66,59,58,55,53,84,73,61,30.01,29.97,29.92,10,10,10,21,7,24,0,1,,15,94041
8/10/2014,77,69,60,58,55,52,84,69,53,30.03,29.98,29.94,10,10,10,17,6,21,0,3,,345,94041
8/11/2014,76,69,62,59,57,55,84,69,54,29.98,29.95,29.9,10,10,10,18,7,21,0,3,,357,94041
8/12/2014,77,68,59,59,56,54,84,67,50,30,29.96,29.93,10,10,10,22,7,25,0,1,,356,94041
8/13/2014,77,69,61,61,57,55,84,69,53,30.02,29.98,29.93,10,10,10,24,7,28,0,3,,350,94041
8/14/2014,76,69,61,60,58,57,90,74,58,29.99,29.95,29.9,10,10,10,18,6,23,0,2,,346,94041
8/15/2014,77,69,60,61,59,57,90,72,54,30.02,29.99,29.95,10,10,10,17,6,18,0,2,,341,94041
8/16/2014,78,69,60,60,58,57,90,72,54,30.06,30.02,29.98,10,10,9,15,6,20,0,4,,343,94041
8/17/2014,74,67,60,60,57,55,90,76,61,30.06,30,29.94,10,10,10,16,7,21,0,4,,350,94041
8/18/2014,72,67,62,59,57,55,84,73,61,29.94,29.89,29.83,10,10,8,22,7,25,0,4,,357,94041
8/19/2014,79,71,63,59,57,54,84,67,50,29.9,29.86,29.81,10,10,10,20,7,23,0,4,,39,94041
8/20/2014,79,70,60,58,56,54,84,65,45,29.94,29.9,29.87,10,10,10,17,6,21,0,2,,13,94041
8/21/2014,78,69,60,61,57,54,90,72,53,29.97,29.94,29.91,10,10,10,18,7,41,0,0,,354,94041
8/22/2014,80,71,61,61,58,56,90,69,48,29.95,29.93,29.89,10,10,9,24,8,28,0,2,,347,94041
8/23/2014,77,69,60,59,56,53,84,65,46,29.98,29.92,29.86,10,10,10,17,7,21,0,3,,358,94041
8/24/2014,76,69,61,59,56,53,84,69,53,29.93,29.88,29.83,10,10,10,20,8,24,0,3,,28,94041
8/25/2014,76,68,59,57,54,53,78,64,49,29.97,29.9,29.86,10,10,10,23,6,28,0,2,,349,94041
8/26/2014,75,67,58,58,55,52,84,67,50,30.03,29.99,29.95,10,10,10,17,6,22,0,1,,9,94041
8/27/2014,80,70,60,61,58,56,84,65,45,30.08,30.04,30,10,10,10,21,6,23,0,0,,344,94041
8/28/2014,79,70,61,61,58,56,90,68,45,30.09,30.03,29.96,10,10,10,17,5,21,0,2,,350,94041
8/29/2014,80,71,62,60,58,57,90,73,56,29.99,29.95,29.91,10,10,10,20,5,24,0,3,,350,94041
8/30/2014,81,71,61,60,58,55,90,66,42,29.94,29.91,29.88,10,10,10,23,7,26,0,0,,344,94041
8/31/2014,79,69,59,60,58,56,90,69,48,29.96,29.91,29.85,10,10,10,21,6,23,0,0,,356,94041
3/1/2014,66,59,52,51,48,44,89,73,56,29.82,29.62,29.47,10,10,7,29,14,38,0.21,5,Rain,115,95113
3/2/2014,63,57,50,55,50,46,86,71,56,30.18,30.01,29.83,10,10,7,20,9,24,0.02,5,Rain,145,95113
3/3/2014,63,56,48,54,49,46,100,82,64,30.16,30.11,30.02,10,10,7,22,8,28,0.17,6,Rain,126,95113
3/4/2014,68,61,53,55,54,52,93,78,63,30.12,30.08,30.04,10,10,10,22,6,28,0,7,,136,95113
3/5/2014,74,63,52,55,52,45,100,72,44,30.11,30.07,30.01,10,9,5,16,8,21,T,7,,140,95113
3/6/2014,67,60,52,57,52,42,93,69,44,30.2,30.13,30.07,10,10,8,15,7,20,0.02,6,Rain,297,95113
3/7/2014,68,58,48,52,46,42,93,68,42,30.18,30.15,30.09,10,10,10,15,6,23,0,3,,290,95113
3/8/2014,74,60,45,52,46,39,93,63,33,30.21,30.16,30.11,10,10,10,12,3,14,0,4,,318,95113
3/9/2014,81,69,57,51,46,26,77,46,15,30.18,30.12,30.06,10,10,10,15,4,20,0,5,,157,95113
3/10/2014,69,62,55,54,48,42,80,63,45,30.23,30.17,30.11,10,9,2,20,10,23,0.01,4,Rain,289,95113
3/11/2014,71,63,54,44,30,19,66,42,18,30.18,30.09,30.01,10,10,10,25,11,38,0,1,,317,95113
3/12/2014,77,64,50,33,26,13,38,26,14,30.08,30.02,29.98,10,10,10,18,7,28,0,0,,333,95113
3/13/2014,77,62,46,49,34,19,83,42,11,30.08,30.03,29.97,10,10,10,14,4,,0,0,,299,95113
3/14/2014,71,58,44,51,44,37,83,56,29,30.23,30.16,30.08,10,10,9,15,5,18,0,2,,291,95113
3/15/2014,79,64,48,51,46,40,86,56,26,30.3,30.26,30.23,10,10,10,15,5,18,0,0,,276,95113
3/16/2014,80,65,49,51,44,31,83,51,18,30.31,30.26,30.18,10,10,10,20,5,24,0,2,,314,95113
3/17/2014,69,59,48,48,45,41,86,62,37,30.26,30.11,29.98,10,10,10,18,8,23,0,3,,286,95113
3/18/2014,71,58,44,46,34,22,86,52,17,29.98,29.94,29.89,10,10,10,20,6,24,0,0,,301,95113
3/19/2014,76,61,45,42,36,33,65,43,21,30.08,30.03,29.98,10,10,10,14,4,16,0,3,,298,95113
3/20/2014,74,62,49,47,40,36,72,50,27,30.06,30.01,29.94,10,10,10,18,6,22,0,4,,315,95113
3/21/2014,70,58,46,48,45,42,86,62,37,30.01,29.97,29.93,10,10,9,17,5,21,T,2,,303,95113
3/22/2014,71,59,46,49,45,42,86,62,37,30.13,30.06,30,10,10,10,15,6,17,0,1,,178,95113
3/23/2014,69,58,47,51,46,43,93,65,37,30.18,30.13,30.08,10,10,7,15,5,17,0,3,,231,95113
3/24/2014,75,61,46,47,43,33,86,54,21,30.15,30.09,30.02,10,10,10,15,6,18,0,0,,293,95113
3/25/2014,67,56,44,53,45,39,89,66,43,30.06,29.96,29.88,10,10,9,20,4,23,0.08,4,Rain,250,95113
3/26/2014,63,57,50,52,47,43,89,70,51,29.99,29.88,29.84,10,10,5,18,7,24,0.08,5,Rain,199,95113
3/27/2014,65,56,46,47,45,42,93,71,48,30.15,30.07,29.99,10,10,10,13,6,20,0,5,,69,95113
3/28/2014,71,61,50,49,47,45,89,65,40,30.2,30.15,30.1,10,10,10,15,7,18,0,5,,132,95113
3/29/2014,63,57,50,56,50,47,96,82,67,30.15,30.07,30.02,10,10,5,18,9,23,0.33,6,Rain,152,95113
3/30/2014,63,55,47,48,44,39,93,71,49,30.14,30.1,30.06,10,10,10,17,7,22,0.01,5,Rain,286,95113
3/31/2014,57,50,43,47,44,40,100,76,51,30.08,29.94,29.86,10,9,3,23,9,32,0.42,5,Rain,129,95113
4/1/2014,57,50,43,46,43,38,100,80,59,29.96,29.91,29.85,10,10,6,23,10,32,0.29,6,Rain,128,95113
4/2/2014,61,52,43,45,42,39,100,73,46,30.12,30.03,29.9,10,10,10,16,7,20,0.01,2,,311,95113
4/3/2014,66,55,43,47,42,33,96,66,36,30.12,30.08,30.03,10,10,10,16,7,21,0,4,,149,95113
4/4/2014,61,55,49,49,46,41,86,69,51,30.06,30.03,29.98,10,9,2,16,8,22,0.09,6,Rain,234,95113
4/5/2014,67,59,50,47,45,43,86,64,42,30.21,30.13,30.06,10,10,10,21,8,23,0,3,,306,95113
4/6/2014,76,61,46,51,47,43,93,65,36,30.24,30.18,30.1,10,10,10,16,5,23,0,2,,288,95113
4/7/2014,82,68,53,53,50,46,83,59,34,30.15,30.1,30.05,10,10,10,15,4,18,0,0,,307,95113
4/8/2014,87,72,56,55,52,47,80,54,28,30.11,30.06,30.01,10,10,10,17,4,21,0,4,,285,95113
4/9/2014,75,65,54,55,52,44,93,64,35,30.09,30.05,29.98,10,10,9,13,5,18,0,4,,297,95113
4/10/2014,80,66,52,56,50,38,96,60,23,30.04,29.98,29.89,10,9,5,13,4,14,0,5,,300,95113
4/11/2014,70,62,54,54,51,48,93,75,57,29.95,29.91,29.84,10,10,8,14,6,17,0,6,,305,95113
4/12/2014,71,62,53,51,48,45,77,59,41,29.96,29.9,29.86,10,10,10,18,7,22,0,4,,200,95113
4/13/2014,75,65,54,53,48,46,80,61,41,30.06,30,29.95,10,10,10,18,6,22,0,3,,281,95113
4/14/2014,76,64,51,54,49,38,89,57,25,30.12,30.07,30.03,10,9,5,13,5,16,0,2,,278,95113
4/15/2014,72,59,45,52,50,46,89,68,47,30.06,30,29.91,10,10,8,17,6,20,0,3,,310,95113
4/16/2014,79,64,49,50,47,45,83,58,32,29.94,29.88,29.81,10,10,9,16,6,20,0,2,,305,95113
4/17/2014,73,63,52,52,50,46,83,66,49,29.89,29.85,29.8,10,10,9,21,6,25,0,3,,316,95113
4/18/2014,71,61,51,52,48,44,83,64,44,29.96,29.91,29.88,10,10,10,20,6,22,0,2,,322,95113
4/19/2014,69,60,50,52,47,37,86,60,34,30.14,30.07,29.97,10,10,10,20,7,26,0,2,,342,95113
4/20/2014,80,65,50,52,46,38,89,55,21,30.14,30.1,30.05,10,10,10,20,5,25,0,1,,296,95113
4/21/2014,74,62,50,49,44,38,77,53,29,30.09,30.04,29.99,10,10,10,24,6,29,0,5,,302,95113
4/22/2014,65,58,50,48,40,27,83,54,24,30.14,30.07,29.97,10,10,10,24,15,31,T,4,,291,95113
4/23/2014,67,57,47,48,40,35,83,59,34,30.15,30.12,30.09,10,10,10,21,8,26,0,3,,298,95113
4/24/2014,68,59,50,52,48,45,83,66,48,30.13,30.07,29.99,10,10,10,21,7,25,T,5,Rain,304,95113
4/25/2014,61,56,50,53,48,41,93,77,60,29.97,29.88,29.82,10,9,5,21,7,26,0.25,7,Rain,240,95113
4/26/2014,63,55,48,45,40,34,83,62,35,30.11,29.97,29.86,10,10,10,17,11,26,0,6,,273,95113
4/27/2014,67,59,51,48,44,41,71,60,48,30.15,30.09,30.05,10,10,10,22,9,28,0,5,,273,95113
4/28/2014,73,60,47,48,43,36,77,55,32,30.23,30.18,30.15,10,10,10,21,7,25,0,1,,302,95113
4/29/2014,86,67,48,46,43,39,77,48,19,30.2,30.13,30.04,10,10,10,15,4,20,0,3,,311,95113
4/30/2014,93,76,58,49,46,42,67,43,18,30.09,30.04,29.99,10,10,10,16,5,18,0,3,,291,95113
5/1/2014,92,75,58,48,45,35,60,41,21,30.09,30.06,30.03,10,10,10,22,6,26,0,3,,290,95113
5/2/2014,84,69,54,53,45,38,86,53,20,30.09,30.06,30.01,10,10,10,18,6,23,0,4,,309,95113
5/3/2014,69,62,54,54,49,46,93,69,45,30.06,30.04,30,10,10,10,22,10,29,0,4,,314,95113
5/4/2014,71,62,52,50,48,46,83,65,47,30.07,30.04,30.01,10,10,10,22,9,28,0,4,,296,95113
5/5/2014,67,60,53,49,46,41,77,60,43,30.07,30.02,29.97,10,10,10,22,11,30,0,4,,286,95113
5/6/2014,71,61,50,46,43,37,72,52,31,29.97,29.92,29.88,10,10,10,24,10,31,0,1,,311,95113
5/7/2014,70,59,48,46,44,41,80,60,40,30.03,29.97,29.92,10,10,6,21,7,26,0,4,,145,95113
5/8/2014,70,60,50,54,48,43,77,65,52,30.09,30.06,30.04,10,10,10,14,5,17,T,6,Rain,184,95113
5/9/2014,70,62,53,55,50,40,93,64,35,30.17,30.13,30.09,10,10,8,23,13,28,0,5,,304,95113
5/10/2014,69,60,51,44,42,37,77,55,32,30.15,30.09,30.04,10,10,10,29,11,32,0,1,,299,95113
5/11/2014,78,63,48,45,38,31,80,49,18,30.1,30.06,30.01,10,10,10,25,9,30,0,1,,299,95113
5/12/2014,86,68,50,45,37,30,59,36,13,30.1,30.07,30.02,10,10,10,20,7,25,0,2,,311,95113
5/13/2014,95,75,55,44,38,25,55,32,9,30.14,30.09,30.04,10,10,10,18,5,25,0,0,,286,95113
5/14/2014,94,76,57,43,37,31,51,32,12,30.14,30.08,30.03,10,10,10,18,7,22,0,2,,318,95113
5/15/2014,89,74,58,45,36,22,48,29,9,30.1,30.07,30.04,10,10,10,22,7,26,0,4,,312,95113
5/16/2014,78,67,56,53,48,40,83,59,35,30.09,30.05,30,10,10,10,18,8,22,0,4,,312,95113
5/17/2014,72,63,54,51,49,42,86,65,44,30.02,30,29.98,10,10,10,20,8,23,0,4,,318,95113
5/18/2014,72,64,56,52,47,42,72,60,47,30.01,29.99,29.96,10,10,10,24,11,28,0,2,,308,95113
5/19/2014,71,61,51,48,46,44,77,59,40,29.99,29.96,29.94,10,10,10,22,9,39,0,5,,284,95113
5/20/2014,72,63,53,51,48,46,80,61,41,30.01,29.98,29.95,10,10,10,21,7,25,0,5,,308,95113
5/21/2014,77,66,55,53,50,48,86,63,39,29.98,29.95,29.9,10,10,10,20,7,24,0,3,,51,95113
5/22/2014,76,66,55,55,51,49,83,63,43,30.04,29.96,29.93,10,10,10,20,6,23,0,5,,16,95113
5/23/2014,76,66,56,55,54,52,93,70,46,30.04,30,29.94,10,9,4,18,6,22,0,5,,307,95113
5/24/2014,74,65,55,55,52,48,86,70,53,30.01,29.98,29.94,10,10,10,21,7,24,0,2,,304,95113
5/25/2014,83,69,54,50,48,42,83,55,26,29.98,29.95,29.92,10,10,10,18,7,22,0,1,,315,95113
5/26/2014,82,68,54,53,48,31,83,55,26,30.04,30,29.97,10,10,10,20,8,25,0,0,,314,95113
5/27/2014,74,63,52,49,46,43,83,59,35,30.06,30.03,29.99,10,10,10,22,8,26,0,0,,313,95113
5/28/2014,76,64,52,50,42,34,77,49,21,30.07,30.01,29.95,10,10,10,22,10,26,0,0,,312,95113
5/29/2014,83,68,53,50,41,19,77,44,10,29.96,29.93,29.88,10,10,10,18,7,23,0,1,,294,95113
5/30/2014,69,61,52,52,49,46,89,69,48,29.99,29.95,29.92,10,9,7,21,9,28,0,2,,314,95113
5/31/2014,76,66,55,54,49,45,80,58,35,29.98,29.95,29.89,10,10,10,14,6,18,0,3,,308,95113
6/1/2014,80,66,52,54,50,46,86,61,35,29.93,29.87,29.78,10,10,9,16,7,20,0,1,,294,95113
6/2/2014,75,63,51,52,49,46,89,67,44,29.92,29.87,29.84,10,10,10,21,10,24,0,1,,103,95113
6/3/2014,78,66,54,53,49,45,83,58,33,29.94,29.9,29.86,10,10,10,16,9,20,0,1,,209,95113
6/4/2014,80,66,52,56,51,48,89,65,40,29.91,29.87,29.82,10,10,10,16,6,20,0,1,,275,95113
6/5/2014,81,68,55,57,53,48,93,64,35,29.87,29.83,29.79,10,10,8,16,6,20,0,1,,284,95113
6/6/2014,77,65,53,56,52,47,89,64,38,29.85,29.82,29.78,10,10,10,15,8,20,0,0,,282,95113
6/7/2014,79,66,53,57,53,48,89,66,43,29.86,29.82,29.77,10,10,9,15,7,18,0,1,,277,95113
6/8/2014,92,75,58,57,53,48,84,55,26,29.83,29.77,29.71,10,10,8,20,5,23,0,0,,304,95113
6/9/2014,88,76,63,62,56,50,87,61,35,29.76,29.72,29.68,10,10,10,18,6,22,0,0,,286,95113
6/10/2014,77,67,57,59,55,52,86,70,53,29.82,29.76,29.72,10,10,9,16,8,22,0,0,,214,95113
6/11/2014,79,68,57,56,53,51,80,60,40,29.91,29.85,29.82,10,10,10,18,10,23,0,1,,165,95113
6/12/2014,72,65,57,52,50,47,77,62,47,29.99,29.95,29.91,10,10,10,21,9,24,0,3,,309,95113
6/13/2014,79,66,53,51,47,42,77,54,31,29.99,29.96,29.92,10,10,9,21,7,24,0,0,,302,95113
6/14/2014,88,72,55,53,49,34,80,48,15,29.94,29.89,29.84,10,10,10,22,6,28,0,2,,316,95113
6/15/2014,74,64,54,51,49,47,77,61,44,29.88,29.83,29.81,10,10,10,22,8,28,0,4,,330,95113
6/16/2014,71,62,53,50,45,40,83,58,33,29.93,29.91,29.87,10,10,10,21,7,24,0,1,,271,95113
6/17/2014,78,65,52,48,44,37,83,54,24,29.96,29.92,29.9,10,10,10,21,10,24,0,1,,295,95113
6/18/2014,88,71,53,52,42,30,72,43,13,29.96,29.93,29.9,10,10,10,22,7,26,0,0,,296,95113
6/19/2014,77,66,55,53,51,48,86,62,38,30,29.97,29.94,10,10,10,18,8,22,0,1,,295,95113
6/20/2014,83,70,56,52,48,41,83,55,26,29.99,29.96,29.93,10,10,10,23,7,28,0,4,,307,95113
6/21/2014,72,63,54,51,49,45,83,61,38,29.95,29.92,29.9,10,10,10,15,6,21,0,3,,307,95113
6/22/2014,74,64,53,52,50,47,83,62,41,29.97,29.93,29.91,10,10,10,21,6,26,0,1,,317,95113
6/23/2014,78,66,53,52,50,47,86,62,38,29.97,29.94,29.91,10,9,6,18,7,22,0,3,,315,95113
6/24/2014,75,66,57,54,51,48,72,57,41,30.01,29.99,29.97,10,10,10,21,7,26,0,1,,318,95113
6/25/2014,74,66,57,58,55,53,86,72,57,30.01,29.99,29.97,10,10,10,20,8,28,0,4,,320,95113
6/26/2014,77,69,60,59,54,49,90,64,38,30.01,29.98,29.94,10,10,10,22,10,25,0.01,4,,318,95113
6/27/2014,78,69,59,60,55,53,87,69,50,30,29.97,29.93,10,10,10,21,9,25,0,3,,319,95113
6/28/2014,77,68,59,56,53,49,78,61,43,29.97,29.95,29.91,10,10,10,21,9,28,0,1,,322,95113
6/29/2014,87,72,57,56,52,46,80,56,32,29.95,29.89,29.83,10,10,10,17,5,21,0,0,,299,95113
6/30/2014,92,77,62,58,55,49,84,54,24,29.84,29.81,29.77,10,10,10,17,6,20,0,4,,288,95113
7/1/2014,79,68,57,59,55,52,84,66,48,29.86,29.82,29.79,10,10,10,16,8,21,0,1,,238,95113
7/2/2014,81,69,57,58,54,52,86,64,42,29.91,29.87,29.84,10,10,10,22,8,25,0,2,,113,95113
7/3/2014,81,69,56,58,54,52,93,68,43,29.94,29.91,29.88,10,10,8,16,7,21,0,0,,213,95113
7/4/2014,79,69,58,58,55,51,87,65,42,30.02,29.95,29.9,10,10,8,17,7,21,0,0,,293,95113
7/5/2014,82,70,57,57,54,47,86,60,33,30.07,30.03,30,10,9,5,15,6,18,0,2,,298,95113
7/6/2014,82,70,57,56,54,50,93,64,35,30.06,30,29.93,10,10,10,13,6,17,0,1,,294,95113
7/7/2014,82,71,59,58,56,55,87,66,45,29.94,29.89,29.83,10,10,10,14,5,17,0,4,,299,95113
7/8/2014,80,70,59,59,55,51,84,65,46,29.92,29.89,29.86,10,10,10,15,7,21,0,2,,294,95113
7/9/2014,80,69,57,59,55,52,86,65,43,29.94,29.9,29.85,10,10,10,15,9,20,0,0,,179,95113
7/10/2014,80,69,58,58,55,53,86,66,45,29.94,29.9,29.85,10,10,10,17,9,24,0,1,,171,95113
7/11/2014,76,68,59,56,54,53,78,64,49,30.08,30,29.94,10,10,10,20,9,24,0,2,,250,95113
7/12/2014,73,66,58,57,54,53,80,69,57,30.09,30.06,30.02,10,10,10,18,8,22,0,4,,305,95113
7/13/2014,77,68,58,59,56,54,87,69,50,30.05,29.98,29.89,10,10,10,13,6,15,0,5,,304,95113
7/14/2014,86,74,62,60,58,55,84,63,42,29.93,29.89,29.86,10,10,9,16,5,24,0,3,,284,95113
7/15/2014,83,72,61,63,59,55,90,72,53,29.99,29.95,29.92,10,10,10,14,7,22,T,4,,291,95113
7/16/2014,83,73,62,61,58,56,90,67,43,30.03,29.99,29.95,10,10,10,21,8,25,0,3,,277,95113
7/17/2014,78,69,60,58,56,55,84,67,50,30.01,29.98,29.94,10,10,10,20,8,25,0,1,,330,95113
7/18/2014,76,69,61,58,56,55,84,69,53,30.01,29.98,29.93,10,10,10,16,9,21,0,3,,187,95113
7/19/2014,78,70,62,59,57,55,84,67,50,29.97,29.94,29.91,10,10,10,16,7,21,T,5,,313,95113
7/20/2014,78,71,63,61,59,58,90,71,52,29.99,29.95,29.93,10,10,10,18,8,24,0,5,,310,95113
7/21/2014,79,71,62,60,57,56,78,63,48,30.04,30.01,29.98,10,10,10,18,8,23,0,3,,273,95113
7/22/2014,79,71,62,59,56,55,84,66,48,30.11,30.06,30.04,10,10,10,20,8,24,T,4,Rain,319,95113
7/23/2014,78,69,59,60,56,54,84,65,45,30.14,30.1,30.05,10,10,10,20,8,26,0,2,,308,95113
7/24/2014,85,72,59,59,56,52,90,65,39,30.05,29.94,29.83,10,10,10,18,7,23,0,1,,305,95113
7/25/2014,94,78,61,59,52,42,78,48,17,29.88,29.85,29.81,10,10,10,18,6,22,0,1,,299,95113
7/26/2014,88,75,61,61,55,48,78,59,39,29.96,29.9,29.87,10,10,10,17,7,21,0,2,,282,95113
7/27/2014,86,74,62,60,59,56,87,62,37,30,29.95,29.9,10,10,10,14,6,17,0,3,,297,95113
7/28/2014,82,71,60,60,58,54,90,68,45,30.05,30.02,29.99,10,10,10,15,5,18,0,4,,294,95113
7/29/2014,83,73,62,61,58,54,90,65,39,30.06,30.02,29.96,10,10,10,15,7,18,0,1,,292,95113
7/30/2014,82,72,61,61,59,58,97,74,51,30.01,29.98,29.93,10,10,9,15,7,18,0,2,,306,95113
7/31/2014,80,71,61,61,59,57,97,74,51,29.99,29.94,29.88,10,10,8,14,6,15,0,4,,298,95113
8/1/2014,82,71,60,61,60,56,97,73,48,29.91,29.9,29.86,10,10,8,16,6,20,0,2,,297,95113
8/2/2014,75,68,60,59,58,57,97,79,61,29.96,29.92,29.89,10,9,7,15,7,17,0,4,,302,95113
8/3/2014,74,66,58,58,56,55,93,75,57,29.97,29.94,29.91,10,10,10,16,7,21,0,6,,328,95113
8/4/2014,79,69,59,58,56,54,84,66,48,30.01,29.96,29.94,10,10,10,18,8,22,0,5,,319,95113
8/5/2014,80,71,62,61,58,57,84,67,50,30.07,30.02,30,10,10,10,21,6,26,0,5,,317,95113
8/6/2014,85,74,62,62,60,58,84,65,45,30.03,29.99,29.94,10,10,10,18,7,22,T,4,,300,95113
8/7/2014,78,70,62,60,57,56,84,69,53,29.98,29.95,29.9,10,10,7,16,6,20,0,3,,302,95113
8/8/2014,80,69,58,58,55,54,87,65,42,29.94,29.91,29.86,10,10,7,15,6,18,0,3,,285,95113
8/9/2014,75,67,58,57,55,53,86,70,53,30,29.95,29.91,10,10,8,16,8,20,0,2,,309,95113
8/10/2014,80,70,59,58,55,53,78,62,45,30.01,29.97,29.92,10,10,10,16,6,18,0,5,,3,95113
8/11/2014,79,69,58,58,56,54,87,68,48,29.96,29.93,29.88,10,10,10,14,6,18,0,1,,258,95113
8/12/2014,79,69,59,57,55,52,78,61,43,29.99,29.94,29.91,10,10,10,17,9,21,0,3,,272,95113
8/13/2014,81,71,61,58,56,54,84,63,42,30,29.96,29.92,10,10,10,20,8,24,0,3,,313,95113
8/14/2014,79,70,61,60,57,55,90,68,45,29.97,29.93,29.88,10,10,10,16,6,20,0,3,,299,95113
8/15/2014,81,69,57,59,56,54,84,63,42,30,29.97,29.93,10,10,10,14,7,17,0,1,,230,95113
8/16/2014,80,70,60,58,56,54,90,68,45,30.05,30,29.96,10,10,8,16,6,20,0,3,,302,95113
8/17/2014,77,68,59,59,57,55,90,72,53,30.04,29.99,29.91,10,10,7,15,6,20,0,3,,303,95113
8/18/2014,76,68,59,59,57,55,90,72,53,29.92,29.87,29.82,10,10,8,17,6,22,0,4,,327,95113
8/19/2014,79,70,61,59,56,55,84,66,48,29.88,29.84,29.79,10,10,9,15,7,20,0,5,,145,95113
8/20/2014,81,71,60,58,56,51,84,60,36,29.93,29.88,29.85,10,10,10,16,9,21,0,3,,145,95113
8/21/2014,80,70,59,61,56,54,84,65,45,29.95,29.92,29.89,10,10,10,16,8,21,0,0,,212,95113
8/22/2014,81,71,60,59,56,53,84,64,43,29.94,29.91,29.88,10,10,10,21,8,24,0,1,,312,95113
8/23/2014,79,70,60,58,55,48,90,63,36,29.96,29.9,29.85,10,10,10,16,8,22,0,3,,16,95113
8/24/2014,77,68,58,57,55,54,84,67,50,29.91,29.87,29.8,10,10,10,17,8,21,0,2,,284,95113
8/25/2014,77,68,58,56,54,54,84,66,47,29.95,29.88,29.84,10,10,10,20,8,23,0,3,,235,95113
8/26/2014,77,67,56,57,54,51,80,63,46,30.01,29.98,29.93,10,10,10,15,5,24,0,1,,275,95113
8/27/2014,83,72,60,59,56,52,84,60,36,30.07,30.02,29.98,10,10,10,16,6,20,0,0,,282,95113
8/28/2014,82,71,60,60,58,55,90,66,42,30.08,30.02,29.94,10,9,7,15,6,26,0,2,,309,95113
8/29/2014,83,72,60,60,58,56,90,65,40,29.97,29.93,29.87,10,9,7,21,5,24,0,6,,304,95113
8/30/2014,86,74,61,59,56,50,90,62,34,29.92,29.89,29.86,10,10,10,21,6,24,0,1,,317,95113
8/31/2014,82,70,58,58,56,53,90,66,42,29.94,29.89,29.83,10,10,10,20,6,22,0,0,,294,95113
