PDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees,Zip
7/24/2015,78,68,59,55,53,46,82,69,34,30.14,30.1,30.07,10,10,10,15,7,21,0,1,,270,94063
7/25/2015,73,66,59,57,55,54,88,76,53,30.12,30.07,30.01,10,10,10,20,6,25,0,0,,281,94063
7/26/2015,75,65,55,57,54,54,100,75,50,30,29.96,29.93,10,10,10,18,5,23,0,0,,265,94063
7/27/2015,102,80,57,59,53,50,82,63,17,29.98,29.93,29.89,10,10,10,15,3,22,0,0,,303,94063
7/28/2015,93,76,60,66,55,46,82,62,20,29.91,29.88,29.83,10,10,10,10,2,,0,0,,298,94063
7/29/2015,84,74,64,63,56,54,83,64,35,29.97,29.91,29.87,10,10,10,14,3,18,0,0,,339,94063
7/30/2015,80,71,62,64,59,57,88,77,48,30.06,30,29.96,10,10,10,13,5,,0,3,,330,94063
7/31/2015,77,70,62,63,58,57,88,76,50,30.05,30.01,29.95,10,10,10,17,6,,0,4,,320,94063
8/1/2015,82,73,64,61,57,48,83,71,30,30.04,29.99,29.93,10,10,10,16,5,21,0,3,,283,94063
8/2/2015,77,70,62,57,57,55,82,74,47,30.01,29.96,29.91,10,10,10,18,8,23,0,5,,274,94063
8/3/2015,73,68,64,57,55,52,77,68,47,29.99,29.97,29.95,10,10,10,17,7,23,0,2,,269,94063
8/4/2015,73,66,60,59,55,50,83,70,46,30.03,30,29.98,10,10,10,15,4,18,0,1,,264,94063
8/5/2015,77,68,59,59,56,54,88,72,50,30.06,30,29.93,10,10,10,13,3,,0,1,,315,94063
8/6/2015,75,68,60,61,57,55,88,77,53,29.93,29.89,29.82,10,10,10,10,3,,0,2,,328,94063
8/7/2015,77,68,60,59,57,55,82,73,50,29.92,29.88,29.84,10,10,10,15,5,21,0,4,,276,94063
8/8/2015,73,68,62,57,56,54,82,73,53,29.97,29.94,29.91,10,10,10,18,6,28,0,4,,261,94063
8/9/2015,77,67,57,63,56,52,88,75,50,29.98,29.95,29.92,10,10,10,15,4,21,0,0,,275,94063
8/10/2015,75,67,59,59,57,54,83,75,57,30,29.95,29.91,10,10,10,18,4,28,0,1,,251,94063
8/11/2015,77,68,59,59,56,48,88,74,36,30,29.95,29.92,10,10,10,16,5,22,0,2,,288,94063
8/12/2015,78,68,59,61,55,50,83,71,42,30.08,30.03,30,10,10,10,16,4,22,0,0,,297,94063
8/13/2015,78,70,62,61,58,54,88,75,42,30.08,30.05,30.01,10,10,10,15,5,17,0,1,,277,94063
8/14/2015,78,70,62,59,57,54,83,72,44,30.1,30.05,30.01,10,10,10,14,6,17,0,4,,287,94063
8/15/2015,95,78,60,63,55,45,88,63,19,30.02,29.97,29.88,10,9,3,12,3,,0,2,,300,94063
8/16/2015,98,81,64,66,55,45,73,55,18,29.92,29.88,29.81,10,9,6,10,2,,0,3,,320,94063
8/17/2015,89,76,64,63,57,50,78,66,26,29.91,29.86,29.81,10,9,6,13,4,18,0,1,,320,94063
8/18/2015,77,70,62,61,57,55,83,75,50,29.95,29.91,29.87,10,10,8,12,4,,0,5,,299,94063
8/19/2015,75,68,62,59,56,54,82,73,53,29.96,29.93,29.89,10,10,10,14,6,20,0,5,,271,94063
8/20/2015,73,68,62,57,56,55,77,71,53,29.94,29.9,29.86,10,10,10,15,7,,0,6,,276,94063
8/21/2015,75,67,59,57,56,55,88,75,50,29.92,29.89,29.86,10,10,10,15,4,,0,4,,266,94063
8/22/2015,73,66,59,59,56,54,82,75,57,29.96,29.92,29.89,10,10,10,12,4,,0,5,,265,94063
8/23/2015,75,68,62,59,56,55,82,73,50,30.03,29.99,29.95,10,10,10,16,6,,0,6,,285,94063
8/24/2015,77,70,62,57,56,55,77,72,47,30.08,30.02,29.97,10,10,7,13,7,,0,5,,301,94063
8/25/2015,78,68,59,59,55,54,88,75,42,30.03,29.99,29.94,10,10,6,13,6,,0,1,,321,94063
8/26/2015,82,70,59,61,53,41,88,67,32,30.06,30.02,29.97,10,9,3,10,3,,0,3,,306,94063
8/27/2015,91,76,62,63,52,36,73,54,15,30.07,30.02,29.96,10,10,10,14,3,20,0,1,,309,94063
8/28/2015,95,80,66,64,57,50,88,63,22,29.97,29.92,29.86,10,10,9,20,3,21,0,2,,300,94063
8/29/2015,77,70,64,64,61,55,88,78,50,30.03,29.98,29.93,10,10,3,13,4,,0,4,Rain,285,94063
8/30/2015,77,70,64,59,57,52,83,69,44,30.07,30.02,29.95,10,10,10,16,6,23,0,4,,280,94063
8/31/2015,80,71,62,63,55,52,77,67,42,29.96,29.92,29.86,10,10,10,18,4,20,0,0,,282,94063
9/1/2014,86,72,57,66,63,55,94,69,43,29.86,29.8,29.74,15,10,10,17,6,22,0,0,,351,94301
9/2/2014,75,66,57,64,62,57,100,78,65,29.85,29.81,29.77,10,10,5,21,10,,0,1,,3,94301
9/3/2014,77,70,62,57,49,32,82,65,32,29.81,29.76,29.7,15,12,10,18,8,,0,2,,350,94301
9/4/2014,77,70,64,63,61,59,88,73,61,29.77,29.74,29.72,15,9,5,17,9,,0,3,,360,94301
9/5/2014,75,68,62,61,59,57,83,74,61,29.9,29.87,29.84,10,8,7,15,8,,0,3,,31,94301
9/6/2014,75,68,62,59,58,55,88,70,57,29.98,29.93,29.88,20,8,6,17,7,,0,2,,348,94301
9/7/2014,73,66,60,59,57,55,88,71,60,29.92,29.86,29.8,15,10,7,17,10,,0,2,,345,94301
9/8/2014,69,64,59,57,55,52,82,70,60,29.92,29.9,29.87,15,10,7,21,10,,0,2,,348,94301
9/9/2014,75,66,57,61,58,54,88,74,61,30.01,29.95,29.9,10,10,7,13,7,,0,2,,351,94301
9/10/2014,82,71,60,,,,,,,29.95,29.89,29.82,10,8,5,13,6,,0,1,,347,94301
9/11/2014,84,72,59,64,61,55,88,73,45,29.91,29.86,29.81,20,12,5,16,8,,0,1,,351,94301
9/12/2014,80,70,59,64,61,57,94,75,51,29.9,29.85,29.79,20,9,5,12,6,,0,1,,343,94301
9/13/2014,78,70,62,64,62,59,88,75,57,29.87,29.82,29.78,15,9,6,17,6,24,0,5,,350,94301
9/14/2014,78,70,62,63,60,57,83,71,51,29.87,29.84,29.8,20,10,7,15,7,,0,2,,346,94301
9/15/2014,78,68,57,63,58,54,88,68,44,29.93,29.9,29.87,20,11,10,21,9,25,0,2,,354,94301
9/16/2014,82,68,53,63,58,50,88,63,37,29.93,29.87,29.8,15,12,10,18,8,,0,1,,346,94301
9/17/2014,82,72,62,63,60,54,88,64,37,29.83,29.78,29.73,10,10,10,14,7,24,0,2,,296,94301
9/18/2014,80,74,68,66,63,59,94,71,48,29.87,29.84,29.81,15,12,10,12,7,,0,5,,250,94301
9/19/2014,75,68,62,,,,,,,29.92,29.88,29.84,15,11,7,18,7,,0,1,,352,94301
9/20/2014,75,70,64,64,63,57,88,77,69,29.94,29.91,29.88,10,9,7,20,9,23,0,3,,353,94301
9/21/2014,75,70,64,64,62,59,83,75,69,30.02,29.99,29.97,10,10,10,18,10,,0,3,,352,94301
9/22/2014,75,70,64,63,60,57,83,72,61,30.05,30,29.95,20,13,10,17,7,24,0,3,,352,94301
9/23/2014,78,68,57,66,62,55,94,75,57,30.02,29.96,29.91,15,12,10,16,8,,0,1,,345,94301
9/24/2014,80,70,60,66,63,59,94,73,57,29.97,29.92,29.87,20,11,10,17,8,,0,3,,311,94301
9/25/2014,73,66,60,,,,,,,30.02,29.99,29.96,20,10,2,14,6,,0,5,Rain,335,94301
9/26/2014,73,64,55,,,,,,,30,29.96,29.92,20,13,10,21,9,24,0,4,,329,94301
9/27/2014,77,70,62,61,57,55,82,66,47,29.94,29.89,29.83,20,10,7,14,7,,0,3,,310,94301
9/28/2014,75,65,55,61,58,54,94,73,61,29.93,29.9,29.84,15,11,10,17,8,,0,5,,12,94301
9/29/2014,71,66,60,61,60,57,88,77,69,30.04,30,29.96,15,11,7,18,9,26,0,2,,349,94301
9/30/2014,73,64,55,63,59,54,94,77,65,29.98,29.92,29.84,15,12,10,14,7,,0,1,,342,94301
10/1/2014,86,70,53,59,48,41,94,45,20,29.97,29.9,29.85,10,10,10,13,5,,0,0,,334,94301
10/2/2014,91,71,51,57,48,41,82,40,17,30.03,29.99,29.96,10,10,10,10,4,,0,0,,339,94301
10/3/2014,93,74,55,57,50,45,82,42,19,30.09,30.04,29.98,,,,12,4,,0,0,,338,94301
10/4/2014,89,71,53,63,55,46,77,52,27,30.04,29.98,29.91,10,10,10,12,6,,0,0,,346,94301
10/5/2014,86,70,53,64,58,46,77,57,40,29.96,29.91,29.87,20,15,10,14,7,,0,0,,5,94301
10/6/2014,84,70,55,64,60,52,88,69,37,29.94,29.89,29.83,20,11,10,12,6,,0,1,,354,94301
10/7/2014,75,65,55,63,59,54,94,81,61,29.95,29.9,29.84,10,9,5,13,5,,0,4,,328,94301
10/8/2014,80,66,51,,,,,,,29.93,29.89,29.84,10,8,6,14,7,,0,0,,349,94301
10/9/2014,69,62,55,61,59,54,94,83,68,29.99,29.96,29.93,10,8,7,14,5,,0,3,,344,94301
10/10/2014,68,64,60,59,58,55,88,80,73,30.08,30.03,30,20,14,7,15,8,,0,4,,350,94301
10/11/2014,75,64,53,61,58,52,94,76,57,30.07,30.01,29.97,10,9,7,12,6,,0,2,,342,94301
10/12/2014,91,74,57,61,49,39,88,43,17,29.99,29.93,29.88,10,10,10,10,6,,0,0,,342,94301
10/13/2014,82,68,53,63,54,41,94,59,39,29.96,29.93,29.9,15,11,10,15,7,21,0,0,,348,94301
10/14/2014,73,66,60,,,,,,,29.9,29.86,29.83,10,10,7,14,7,23,0,5,,210,94301
10/15/2014,73,68,62,59,56,54,77,65,53,30.03,30,29.95,20,14,10,17,8,,0,5,,355,94301
10/16/2014,71,62,53,55,51,48,88,62,43,30.04,29.99,29.94,10,10,10,16,6,,0,5,,332,94301
10/17/2014,75,64,53,59,53,46,82,60,44,29.97,29.94,29.91,20,13,10,12,5,,0,6,,42,94301
10/18/2014,91,75,59,61,57,55,88,63,31,29.99,29.93,29.87,15,12,10,17,7,,0,0,,350,94301
10/19/2014,75,65,55,63,61,54,94,80,65,29.93,29.89,29.85,10,9,7,17,8,23,0,1,,346,94301
10/20/2014,69,64,59,63,57,54,94,76,60,30.02,29.98,29.93,15,10,3,15,8,,0,5,Rain,295,94301
10/21/2014,73,60,48,54,50,45,100,63,36,30.11,30.06,30.02,15,12,10,20,8,,0,1,,330,94301
10/22/2014,75,62,50,57,54,48,94,70,50,30.09,30.05,30,10,10,10,14,5,,0,3,,349,94301
10/23/2014,75,66,57,61,58,54,88,74,57,30.08,30.03,29.97,15,11,10,12,4,,0,5,,341,94301
10/24/2014,73,63,53,61,57,52,94,75,60,29.98,29.92,29.88,20,19,10,16,6,,0,0,,332,94301
10/25/2014,73,66,60,61,57,54,100,73,53,30.11,30.05,29.97,20,11,2,17,8,,0,6,Rain,201,94301
10/26/2014,69,61,53,54,49,43,94,62,38,30.18,30.12,30.06,20,14,10,18,9,,0,1,,323,94301
10/27/2014,69,58,48,54,51,45,93,71,49,30.08,30.04,30.01,15,11,10,15,6,,0,3,,333,94301
10/28/2014,73,60,46,55,52,45,93,70,50,30.13,30.09,30.06,10,10,10,13,6,,0,0,,344,94301
10/29/2014,77,64,51,61,55,50,94,68,47,30.12,30.04,29.97,10,10,10,10,4,,0,0,,3,94301
10/30/2014,75,65,55,61,57,52,94,75,50,29.95,29.9,29.87,12,10,10,14,6,,0,6,,19,94301
10/31/2014,62,60,57,61,58,55,100,92,77,29.89,29.83,29.77,10,8,2,9,7,,0,7,Rain,293,94301
11/1/2014,64,58,53,54,50,46,94,75,55,29.99,29.92,29.82,20,16,10,12,7,,0,5,,247,94301
11/2/2014,68,56,44,52,47,43,100,66,43,30.17,30.14,30.12,10,10,10,12,5,,0,1,,319,94301
11/3/2014,69,56,42,54,48,39,93,70,35,30.25,30.22,30.2,10,10,10,12,5,,0,2,,350,94301
11/4/2014,71,58,44,54,51,43,93,70,50,30.32,30.27,30.22,10,10,10,10,4,,0,2,,348,94301
11/5/2014,75,62,50,52,50,46,87,58,41,30.2,30.12,30.07,20,11,1,9,4,,0,1,,332,94301
11/6/2014,71,60,50,57,55,48,94,75,57,30.22,30.19,30.17,20,10,5,14,4,,0,2,,354,94301
11/7/2014,68,60,53,,,,,,,30.24,30.16,30.1,15,7,0,12,5,,0,1,Fog,344,94301
11/8/2014,71,60,50,,,,,,,30.13,30.06,30,20,7,0,9,2,,0,3,Fog,347,94301
11/9/2014,69,58,48,59,57,54,94,79,64,29.99,29.9,29.83,20,12,10,14,6,,0,0,,356,94301
11/10/2014,68,62,53,,,,,,,29.86,29.82,29.79,10,5,0,14,3,,0,1,Fog,344,94301
11/11/2014,68,59,50,52,49,48,67,59,52,29.96,29.92,29.9,15,11,10,13,6,,0,6,,82,94301
11/12/2014,66,62,59,50,49,46,72,59,52,30.03,30,29.97,10,10,10,10,5,,0,6,,353,94301
11/13/2014,68,64,57,61,58,55,94,82,73,30.06,30.03,29.97,10,10,10,12,8,,0,5,,338,94301
11/14/2014,66,58,50,57,54,52,94,73,60,30.12,30.09,30.06,10,10,10,12,4,,0,4,,333,94301
11/15/2014,66,58,50,55,52,48,94,76,59,30.17,30.15,30.13,10,10,10,16,7,,0,4,,12,94301
11/16/2014,64,57,50,48,46,43,94,82,59,30.26,30.23,30.21,10,10,10,14,5,,0,7,,54,94301
11/17/2014,66,55,44,46,41,36,87,52,35,30.23,30.16,30.1,10,10,10,14,7,,0,2,,47,94301
11/18/2014,66,55,44,50,43,16,87,61,21,30.14,30.09,30.05,20,10,7,9,5,,0,7,,342,94301
11/19/2014,68,64,57,59,51,37,100,67,39,30.12,30.04,30.01,15,10,2,17,12,26,0,7,Rain,165,94301
11/20/2014,60,58,55,,,,,,,30.11,30.05,29.99,10,6,2,9,5,,0,8,Rain,146,94301
11/21/2014,64,58,51,55,53,48,88,77,56,30.13,30.09,29.99,10,8,0,8,4,,0,6,,10,94301
11/22/2014,68,62,57,59,56,52,94,81,68,30.21,30.13,30.08,10,8,2,18,11,22,0,5,Rain,263,94301
11/23/2014,66,57,48,50,46,43,94,67,43,30.34,30.3,30.27,10,10,10,9,5,,0,3,,326,94301
11/24/2014,66,55,44,,,,,,,30.41,30.37,30.34,10,10,10,9,7,,0,0,,337,94301
11/25/2014,66,54,41,,,,,,,30.46,30.39,30.35,10,9,7,8,4,,0,0,,41,94301
11/26/2014,66,55,44,,,,,,,30.32,30.25,30.2,10,8,5,8,3,,0,1,,340,94301
11/27/2014,66,54,42,,,,,,,30.19,30.13,30.06,7,6,5,7,4,,0,2,,340,94301
11/28/2014,64,57,50,,,,,,,30.04,29.96,29.88,10,5,0,12,7,,0,4,Fog,38,94301
11/29/2014,64,60,55,,,,,,,29.87,29.82,29.76,20,11,3,12,9,,0,6,Rain,140,94301
11/30/2014,62,58,53,,,,,,,29.99,29.87,29.78,10,8,2,17,8,,0,7,Rain-Thunderstorm,154,94301
12/1/2014,68,60,53,,,,,,,30.12,30.05,30,20,11,10,9,4,,0,5,Fog,82,94301
12/2/2014,60,58,57,,,,,,,29.86,29.76,29.68,10,6,2,12,9,,0,7,Rain,114,94301
12/3/2014,64,62,57,,,,,,,29.85,29.77,29.71,10,7,2,23,13,25,0,6,Rain,146,94301
12/4/2014,69,63,57,,,,,,,29.98,29.95,29.91,10,9,7,10,7,,0,5,,126,94301
12/5/2014,66,62,57,,,,,,,30.05,30.02,29.98,10,9,6,14,8,,0,7,Rain,155,94301
12/6/2014,69,64,59,,,,,,,30.22,30.2,30.17,15,11,5,12,8,,0,5,Rain,141,94301
12/7/2014,64,58,51,,,,,,,30.22,30.17,30.14,7,5,0,10,2,,0,5,Fog,29,94301
12/8/2014,69,62,55,,,,,,,30.18,30.15,30.11,10,10,10,8,6,,0,5,,3,94301
12/9/2014,64,60,57,,,,,,,30.2,30.14,30.1,10,7,6,9,5,,0,6,,325,94301
12/10/2014,64,60,55,,,,,,,29.99,29.9,29.79,10,8,4,20,7,20,0,7,,124,94301
12/11/2014,60,56,51,,,,,,,29.67,29.63,29.53,5,4,2,23,13,34,0,8,Rain,212,94301
12/12/2014,57,54,51,,,,,,,30.04,29.92,29.82,10,9,5,8,6,,0,7,Rain,138,94301
12/13/2014,57,50,42,,,,,,,30.23,30.19,30.17,15,10,7,7,2,,0,4,,180,94301
12/14/2014,60,54,48,,,,,,,30.13,30.04,30,10,10,10,16,8,,0,6,,138,94301
12/15/2014,57,55,53,,,,,,,29.91,29.86,29.83,10,9,5,26,18,,0,8,Rain,141,94301
12/16/2014,62,58,53,,,,,,,29.96,29.88,29.82,10,7,2,20,13,,0,7,Rain,151,94301
12/17/2014,59,54,50,,,,,,,30.1,30.05,30.01,10,8,7,12,7,,0,7,Rain,138,94301
12/18/2014,60,56,53,,,,,,,30.18,30.15,30.11,10,10,7,12,7,,0,6,,114,94301
12/19/2014,59,57,53,,,,,,,30.17,30.14,30.12,10,9,5,17,12,24,0,8,Rain,143,94301
12/20/2014,60,58,55,,,,,,,30.25,30.21,30.15,10,10,6,6,2,,0,8,,105,94301
12/21/2014,64,60,57,,,,,,,30.32,30.29,30.26,10,9,4,16,4,,0,7,,328,94301
12/22/2014,66,58,51,,,,,,,30.3,30.24,30.18,20,9,0,12,5,,0,4,Fog,320,94301
12/23/2014,69,58,48,,,,,,,30.22,30.16,30.13,10,10,10,12,5,,0,0,,350,94301
12/24/2014,62,58,51,,,,,,,30.11,30.04,29.98,10,7,1,21,9,30,0,6,Fog-Rain,305,94301
12/25/2014,59,54,48,,,,,,,30.16,30.13,30.11,10,10,10,17,15,29,0,0,,330,94301
12/26/2014,59,52,44,,,,,,,30.24,30.19,30.16,15,11,10,94,17,,0,0,,1,94301
12/27/2014,55,44,32,,,,,,,30.38,30.35,30.3,10,10,10,7,3,,0,3,,350,94301
12/28/2014,59,49,39,,,,,,,30.35,30.29,30.25,15,11,10,7,2,,0,1,,40,94301
12/29/2014,57,48,39,,,,,,,30.23,30.21,30.19,15,14,10,12,6,,0,3,,313,94301
12/30/2014,53,47,41,36,28,21,81,43,32,30.22,30.17,30.12,10,10,10,30,16,40,0,0,,12,94301
12/31/2014,57,46,35,28,21,14,65,38,20,30.27,30.17,30.08,10,10,10,13,6,,0,1,,236,94301
1/1/2015,57,45,33,34,27,23,81,49,27,30.17,30.13,30.11,10,10,10,7,4,,0,0,,347,94301
1/2/2015,50,41,32,37,34,28,93,74,58,30.23,30.19,30.12,10,10,10,7,2,,0,0,,346,94301
1/3/2015,53,42,32,45,37,32,100,77,54,30.3,30.26,30.23,10,10,8,52,5,,0,0,,17,94301
1/4/2015,57,48,39,45,41,36,93,77,55,30.43,30.39,30.36,10,8,6,10,4,,0,4,,354,94301
1/5/2015,60,48,37,41,39,36,100,65,45,30.38,30.32,30.25,7,6,5,7,4,,0,4,,350,94301
1/6/2015,66,52,39,48,43,37,93,72,42,30.29,30.22,30.17,8,7,6,7,2,,0,0,,335,94301
1/7/2015,66,52,37,50,47,37,100,72,52,30.23,30.14,30.09,10,10,10,10,2,,0,0,,8,94301
1/8/2015,59,50,42,50,48,43,100,84,72,30.1,30.04,30.01,10,10,10,7,3,,0,6,,355,94301
1/9/2015,64,55,46,52,50,46,100,83,59,30.03,30,29.96,10,7,4,8,3,,0,6,,16,94301
1/10/2015,59,54,50,54,52,48,100,92,82,30.05,29.99,29.95,10,6,4,9,5,,0,6,,350,94301
1/11/2015,57,52,48,52,51,48,100,94,82,30.16,30.11,30.09,10,5,0,12,3,,0,5,Fog,6,94301
1/12/2015,62,55,48,54,50,48,100,86,63,30.28,30.22,30.19,10,9,7,8,3,,0,1,,357,94301
1/13/2015,64,53,42,48,44,43,100,67,45,30.22,30.16,30.12,10,10,10,9,4,,0,0,Fog,343,94301
1/14/2015,62,48,35,50,44,36,100,76,48,30.26,30.22,30.18,10,9,7,77,7,,0,2,,13,94301
1/15/2015,62,50,39,50,47,39,100,82,55,30.34,30.28,30.23,10,4,3,9,2,,0,6,,339,94301
1/16/2015,62,53,44,52,49,45,100,83,63,30.29,30.25,30.21,6,5,3,9,2,,0,7,,330,94301
1/17/2015,59,52,46,54,51,46,100,90,77,30.3,30.26,30.2,10,6,3,8,5,,0,4,,95,94301
1/18/2015,60,53,46,55,54,46,100,94,82,30.32,30.28,30.25,10,6,0,12,4,,0,4,Fog,340,94301
1/19/2015,62,56,48,55,53,48,100,91,72,30.3,30.24,30.2,15,9,1,7,4,,0,5,Fog,350,94301
1/20/2015,59,54,46,52,50,45,100,88,72,30.18,30.11,30.06,10,7,3,9,4,,0,2,,342,94301
1/21/2015,64,52,39,48,45,39,100,70,48,30.16,30.13,30.11,10,10,10,9,3,,0,0,,335,94301
1/22/2015,57,52,46,48,46,43,93,78,63,30.32,30.28,30.23,10,9,7,20,10,,0,4,,34,94301
1/23/2015,68,54,39,50,45,37,93,68,43,30.37,30.31,30.25,10,10,10,9,5,,0,0,,348,94301
1/24/2015,69,56,44,52,45,43,93,58,38,30.23,30.17,30.11,10,10,10,9,5,,0,0,,355,94301
1/25/2015,66,54,41,52,46,39,93,75,48,30.15,30.08,30.01,10,10,10,9,5,,0,0,,43,94301
1/26/2015,66,54,42,52,47,41,93,75,46,30.04,30,29.96,10,10,10,9,2,,0,6,,343,94301
1/27/2015,93,75,55,55,50,45,82,60,24,30.25,30.19,30.1,10,10,10,10,7,,0,6,,357,94301
1/28/2015,68,56,44,55,50,45,100,75,49,30.27,30.2,30.16,10,9,7,9,4,,0,3,,340,94301
1/29/2015,66,54,42,54,50,41,100,82,56,30.16,30.12,30.06,7,5,0,12,4,,0,1,Fog,304,94301
1/30/2015,64,57,50,55,53,50,100,87,73,30.04,29.97,29.9,10,7,0,13,4,,0,2,Fog,339,94301
1/31/2015,75,58,41,45,37,32,93,47,21,30.02,29.97,29.93,10,10,10,10,5,,0,0,,310,94301
2/1/2015,64,52,41,48,45,39,93,68,49,30.17,30.14,30.1,15,11,10,10,5,,0,4,,347,94301
2/2/2015,84,64,44,54,50,45,100,73,33,30.19,30.13,30.08,10,7,6,12,6,,0,3,,360,94301
2/3/2015,66,56,48,55,52,46,94,77,63,30.13,30.11,30.05,7,6,4,12,3,,0,6,,345,94301
2/4/2015,64,56,48,55,52,46,94,85,68,30.05,30.03,30.01,7,6,3,12,6,,0,6,,352,94301
2/5/2015,64,56,48,54,51,48,100,80,64,30.01,29.98,29.93,10,9,5,9,3,,0,8,,6,94301
2/6/2015,64,62,59,61,58,54,100,88,68,29.89,29.86,29.82,10,6,2,29,23,40,0,8,Rain,152,94301
2/7/2015,69,64,60,63,60,57,100,90,73,30.08,30.03,30,10,7,2,10,5,,0,6,Rain,142,94301
2/8/2015,66,62,59,61,58,52,94,82,64,30,29.93,29.89,10,7,2,21,13,28,0,7,Rain,166,94301
2/9/2015,66,60,53,57,54,52,100,77,60,30.26,30.22,30.18,10,10,10,14,8,,0,4,,280,94301
2/10/2015,68,57,46,52,49,46,100,74,56,30.23,30.15,30.09,10,10,10,10,6,,0,3,,330,94301
2/11/2015,71,56,42,57,50,43,100,76,43,30.18,30.15,30.11,10,10,10,10,2,,0,3,,45,94301
2/12/2015,75,60,46,57,53,46,100,72,50,30.21,30.16,30.13,10,10,10,10,4,,0,2,,345,94301
2/13/2015,73,60,46,57,54,46,100,74,46,30.16,30.1,30.06,10,10,10,13,3,,0,1,,330,94301
2/14/2015,75,60,46,57,54,46,100,74,50,30.12,30.08,30.03,10,10,10,12,2,,0,0,,355,94301
2/15/2015,77,60,44,55,50,45,100,64,36,30.05,30.02,29.97,10,10,10,9,3,,0,2,,180,94301
2/16/2015,71,65,57,59,56,55,94,76,57,30.02,29.97,29.95,10,10,10,12,11,,0,0,,340,94301
2/17/2015,59,56,55,55,54,54,100,93,82,30.16,30.14,30.1,7,4,3,12,7,,0,7,,351,94301
2/18/2015,62,58,53,55,52,48,100,81,68,30.23,30.17,30.11,10,10,10,13,6,,0,3,,330,94301
2/19/2015,60,58,55,55,55,54,94,87,82,30.16,30.11,30.05,10,7,3,13,4,,0,5,,352,94301
2/20/2015,69,62,55,57,53,50,100,78,49,30.09,30.01,29.93,10,8,3,13,4,,0,2,,345,94301
2/21/2015,71,58,44,55,49,43,93,69,35,29.97,29.9,29.83,10,10,10,13,6,,0,0,,342,94301
2/22/2015,66,58,50,45,41,37,82,51,40,29.89,29.86,29.83,10,10,10,21,10,,0,1,,344,94301
2/23/2015,62,56,51,37,32,28,54,38,29,30.21,30.16,30.1,10,10,10,18,14,,0,1,,37,94301
2/24/2015,68,60,48,46,35,21,66,43,18,30.37,30.3,30.26,10,10,10,15,7,,0,0,,355,94301
2/25/2015,66,54,42,54,47,39,88,70,45,30.29,30.19,30.11,10,10,10,14,7,,0,2,,346,94301
2/26/2015,69,56,42,54,50,43,100,68,49,30.08,30,29.93,10,10,7,15,7,,0,5,,329,94301
2/27/2015,93,73,53,52,48,45,82,65,23,29.89,29.83,29.78,10,10,10,18,15,,0,5,,301,94301
2/28/2015,59,52,48,46,46,45,87,70,63,29.81,29.79,29.77,10,10,10,7,6,,0,5,,281,94301
3/1/2015,66,54,41,46,41,37,100,59,37,30,29.96,29.9,10,10,10,13,5,,0,1,,344,94301
3/2/2015,60,52,44,46,43,32,87,66,50,29.94,29.85,29.8,10,10,10,13,8,,0,5,,198,94301
3/3/2015,66,52,39,50,47,39,100,72,46,30.06,30.01,29.96,10,10,10,15,7,,0,2,,350,94301
3/4/2015,68,54,39,50,43,37,93,61,33,30.19,30.14,30.08,10,10,10,10,5,,0,0,,3,94301
3/5/2015,71,56,41,48,44,39,93,54,35,30.34,30.29,30.25,10,10,10,13,4,,0,0,,331,94301
3/6/2015,73,60,48,50,45,43,82,56,36,30.3,30.23,30.15,10,10,10,9,4,,0,0,,352,94301
3/7/2015,77,60,42,59,48,39,88,63,36,30.13,30.07,30,10,10,10,12,4,,0,0,,359,94301
3/8/2015,68,60,51,55,53,50,100,81,56,30.12,30.05,29.99,10,8,5,14,6,,0,4,,348,94301
3/9/2015,68,60,51,57,53,50,94,79,64,30.05,30,29.94,10,10,10,12,6,,0,3,,337,94301
3/10/2015,64,58,53,57,55,54,100,85,77,29.96,29.95,29.94,7,5,2,17,6,,0,6,,3,94301
3/11/2015,69,63,57,55,53,48,94,73,46,30.22,30.14,30.06,10,9,4,15,9,,0,5,Rain,22,94301
3/12/2015,73,62,51,55,54,50,94,67,50,30.28,30.2,30.13,10,10,10,13,4,,0,2,,337,94301
3/13/2015,75,62,50,61,55,48,94,74,44,30.17,30.12,30.07,10,10,10,12,6,,0,5,,1,94301
3/14/2015,84,68,53,63,57,52,94,64,40,30.12,30.04,29.95,10,10,10,12,4,,0,3,,358,94301
3/15/2015,75,66,57,57,48,37,64,50,27,30.08,30.04,30,15,12,10,18,8,,0,5,,327,94301
3/16/2015,71,66,60,54,52,50,77,59,46,30.06,30.02,29.99,20,11,10,14,6,,0,6,,328,94301
3/17/2015,69,61,53,54,50,46,88,64,43,30.14,30.09,30.04,10,10,10,17,13,22,0,4,,333,94301
3/18/2015,69,58,46,55,52,45,93,71,53,30.07,30.03,29.99,10,10,10,108,13,,0,0,,342,94301
3/19/2015,75,62,48,57,53,45,93,68,47,30.08,30.04,29.99,10,10,10,14,4,,0,2,,4,94301
3/20/2015,64,56,48,54,51,46,93,75,64,30.14,30.11,30.07,10,10,10,17,5,,0,5,,355,94301
